"order_id","created_at","website_session_id","user_id","primary_product_id","items_purchased","price_usd","cogs_usd"
3304,2013-02-18 07:59:22.000,73735,65573,1,1,49.99,19.49
3305,2013-02-18 12:24:49.000,73788,65614,1,1,49.99,19.49
3306,2013-02-18 13:09:14.000,73792,65616,1,1,49.99,19.49
3307,2013-02-18 14:45:57.000,73819,56755,2,1,59.99,22.49
3308,2013-02-18 15:04:22.000,73823,65642,1,1,49.99,19.49
3309,2013-02-18 15:41:57.000,73830,65649,2,1,59.99,22.49
3310,2013-02-18 17:01:28.000,73845,65661,1,1,49.99,19.49
3311,2013-02-18 17:47:22.000,73858,59802,1,1,49.99,19.49
3312,2013-02-18 18:17:11.000,73866,65676,1,1,49.99,19.49
3313,2013-02-18 23:16:39.000,73900,65705,1,1,49.99,19.49
3314,2013-02-18 23:35:44.000,73904,65709,1,1,49.99,19.49
3315,2013-02-19 00:15:30.000,73908,65713,1,1,49.99,19.49
3316,2013-02-19 05:46:28.000,73927,65724,1,1,49.99,19.49
3317,2013-02-19 07:32:19.000,73936,65732,1,1,49.99,19.49
3318,2013-02-19 11:13:40.000,73984,65769,1,1,49.99,19.49
3319,2013-02-19 12:53:58.000,74004,65788,1,1,49.99,19.49
3320,2013-02-19 12:54:25.000,74006,65790,1,1,49.99,19.49
3321,2013-02-19 13:22:00.000,74010,55139,1,1,49.99,19.49
3322,2013-02-19 13:44:22.000,74021,65803,1,1,49.99,19.49
3323,2013-02-19 15:20:57.000,74045,65822,2,1,59.99,22.49
3324,2013-02-19 15:29:24.000,74048,65824,1,1,49.99,19.49
3325,2013-02-19 16:10:37.000,74058,65832,2,1,59.99,22.49
3326,2013-02-19 16:27:05.000,74064,65837,1,1,49.99,19.49
3327,2013-02-19 16:38:31.000,74067,65840,1,1,49.99,19.49
3328,2013-02-19 16:56:52.000,74071,65844,1,1,49.99,19.49
3329,2013-02-19 22:05:26.000,74131,65898,1,1,49.99,19.49
3330,2013-02-19 23:26:27.000,74143,65909,1,1,49.99,19.49
3331,2013-02-20 01:43:17.000,74156,52886,1,1,49.99,19.49
3332,2013-02-20 06:25:29.000,74177,65936,1,1,49.99,19.49
3333,2013-02-20 08:07:13.000,74180,65938,1,1,49.99,19.49
3334,2013-02-20 08:29:37.000,74187,40263,1,1,49.99,19.49
3335,2013-02-20 09:02:40.000,74193,65950,1,1,49.99,19.49
3336,2013-02-20 09:18:11.000,74199,65954,1,1,49.99,19.49
3337,2013-02-20 11:24:35.000,74227,65976,1,1,49.99,19.49
3338,2013-02-20 11:26:31.000,74235,65983,2,1,59.99,22.49
3339,2013-02-20 14:03:31.000,74281,66023,1,1,49.99,19.49
3340,2013-02-20 15:14:45.000,74295,47280,1,1,49.99,19.49
3341,2013-02-20 17:23:25.000,74326,50836,1,1,49.99,19.49
3342,2013-02-20 19:27:12.000,74352,59884,1,1,49.99,19.49
3343,2013-02-20 20:31:46.000,74363,66089,1,1,49.99,19.49
3344,2013-02-20 21:03:22.000,74369,66094,1,1,49.99,19.49
3345,2013-02-20 22:45:51.000,74390,66110,1,1,49.99,19.49
3346,2013-02-21 00:13:17.000,74403,66122,1,1,49.99,19.49
3347,2013-02-21 07:37:06.000,74436,66151,1,1,49.99,19.49
3348,2013-02-21 08:22:12.000,74439,35940,1,1,49.99,19.49
3349,2013-02-21 12:16:40.000,74504,66210,1,1,49.99,19.49
3350,2013-02-21 12:19:11.000,74503,66209,1,1,49.99,19.49
3351,2013-02-21 12:29:21.000,74511,66215,1,1,49.99,19.49
3352,2013-02-21 12:30:32.000,74508,52568,1,1,49.99,19.49
3353,2013-02-21 13:55:50.000,74542,60722,1,1,49.99,19.49
3354,2013-02-21 14:31:37.000,74552,59833,1,1,49.99,19.49
3355,2013-02-21 16:03:31.000,74585,39935,1,1,49.99,19.49
3356,2013-02-21 16:29:55.000,74594,66275,1,1,49.99,19.49
3357,2013-02-21 16:30:20.000,74591,66273,1,1,49.99,19.49
3358,2013-02-21 17:19:04.000,74610,66290,1,1,49.99,19.49
3359,2013-02-21 19:42:48.000,74628,66307,1,1,49.99,19.49
3360,2013-02-21 22:00:03.000,74641,66316,1,1,49.99,19.49
3361,2013-02-21 23:21:11.000,74646,66321,1,1,49.99,19.49
3362,2013-02-21 23:59:17.000,74649,66324,1,1,49.99,19.49
3363,2013-02-22 00:12:54.000,74653,62780,1,1,49.99,19.49
3364,2013-02-22 02:41:00.000,74666,66337,1,1,49.99,19.49
3365,2013-02-22 02:43:59.000,74665,40335,1,1,49.99,19.49
3366,2013-02-22 09:08:46.000,74694,66363,1,1,49.99,19.49
3367,2013-02-22 10:41:31.000,74711,66378,2,1,59.99,22.49
3368,2013-02-22 11:58:30.000,74730,66393,1,1,49.99,19.49
3369,2013-02-22 12:44:18.000,74735,66396,1,1,49.99,19.49
3370,2013-02-22 13:56:09.000,74747,66406,1,1,49.99,19.49
3371,2013-02-22 13:56:36.000,74746,66405,1,1,49.99,19.49
3372,2013-02-22 15:28:09.000,74771,56636,1,1,49.99,19.49
3373,2013-02-22 15:29:03.000,74772,66427,1,1,49.99,19.49
3374,2013-02-22 15:33:34.000,74773,66428,2,1,59.99,22.49
3375,2013-02-22 16:17:46.000,74778,66433,1,1,49.99,19.49
3376,2013-02-22 16:46:13.000,74780,66435,2,1,59.99,22.49
3377,2013-02-22 17:17:42.000,74793,66447,1,1,49.99,19.49
3378,2013-02-22 19:50:17.000,74821,66469,1,1,49.99,19.49
3379,2013-02-22 19:56:53.000,74823,66470,1,1,49.99,19.49
3380,2013-02-23 04:34:35.000,74870,46800,1,1,49.99,19.49
3381,2013-02-23 08:34:18.000,74883,55244,1,1,49.99,19.49
3382,2013-02-23 09:36:10.000,74889,66520,1,1,49.99,19.49
3383,2013-02-23 10:19:39.000,74893,66524,1,1,49.99,19.49
3384,2013-02-23 14:35:27.000,74915,66541,1,1,49.99,19.49
3385,2013-02-23 14:58:23.000,74919,66545,1,1,49.99,19.49
3386,2013-02-23 16:40:02.000,74933,66555,1,1,49.99,19.49
3387,2013-02-23 17:48:38.000,74939,66560,1,1,49.99,19.49
3388,2013-02-23 17:59:22.000,74940,52789,1,1,49.99,19.49
3389,2013-02-24 00:18:18.000,74967,63105,1,1,49.99,19.49
3390,2013-02-24 04:09:17.000,74978,66591,1,1,49.99,19.49
3391,2013-02-24 09:50:50.000,74989,66599,1,1,49.99,19.49
3392,2013-02-24 11:03:49.000,75000,66610,1,1,49.99,19.49
3393,2013-02-24 18:47:08.000,75034,66639,1,1,49.99,19.49
3394,2013-02-24 22:00:54.000,75058,66661,1,1,49.99,19.49
3395,2013-02-24 22:35:38.000,75060,66662,1,1,49.99,19.49
3396,2013-02-24 23:13:15.000,75064,66666,1,1,49.99,19.49
3397,2013-02-25 06:51:14.000,75106,66699,1,1,49.99,19.49
3398,2013-02-25 08:00:27.000,75112,58073,1,1,49.99,19.49
3399,2013-02-25 08:30:32.000,75114,66706,1,1,49.99,19.49
3400,2013-02-25 09:10:24.000,75122,64810,1,1,49.99,19.49
3401,2013-02-25 11:58:07.000,75166,63222,2,1,59.99,22.49
3402,2013-02-25 12:32:08.000,75176,66758,1,1,49.99,19.49
3403,2013-02-25 12:56:02.000,75181,66763,1,1,49.99,19.49
3404,2013-02-25 13:14:15.000,75190,59797,1,1,49.99,19.49
3405,2013-02-25 13:28:28.000,75194,66774,1,1,49.99,19.49
3406,2013-02-25 14:33:02.000,75210,66786,1,1,49.99,19.49
3407,2013-02-25 14:55:11.000,75219,66794,1,1,49.99,19.49
3408,2013-02-25 15:47:02.000,75233,66805,2,1,59.99,22.49
3409,2013-02-25 15:52:40.000,75232,66804,1,1,49.99,19.49
3410,2013-02-25 16:15:38.000,75238,66810,2,1,59.99,22.49
3411,2013-02-25 16:35:55.000,75247,66816,1,1,49.99,19.49
3412,2013-02-25 16:50:43.000,75249,66817,1,1,49.99,19.49
3413,2013-02-25 19:01:49.000,75274,58443,2,1,59.99,22.49
3414,2013-02-25 20:10:35.000,75287,66848,1,1,49.99,19.49
3415,2013-02-25 22:36:51.000,75304,64989,1,1,49.99,19.49
3416,2013-02-26 03:44:42.000,75324,61137,1,1,49.99,19.49
3417,2013-02-26 04:23:47.000,75329,66886,1,1,49.99,19.49
3418,2013-02-26 08:59:06.000,75354,66906,2,1,59.99,22.49
3419,2013-02-26 09:56:41.000,75360,63862,1,1,49.99,19.49
3420,2013-02-26 11:31:18.000,75378,56080,2,1,59.99,22.49
3421,2013-02-26 11:54:41.000,75383,45073,1,1,49.99,19.49
3422,2013-02-26 12:42:54.000,75393,66937,1,1,49.99,19.49
3423,2013-02-26 14:53:10.000,75426,66967,1,1,49.99,19.49
3424,2013-02-26 15:21:29.000,75440,64095,1,1,49.99,19.49
3425,2013-02-26 16:12:30.000,75454,66993,1,1,49.99,19.49
3426,2013-02-26 18:46:21.000,75489,57566,1,1,49.99,19.49
3427,2013-02-26 19:59:46.000,75501,56581,1,1,49.99,19.49
3428,2013-02-26 20:56:40.000,75507,67039,1,1,49.99,19.49
3429,2013-02-26 21:50:44.000,75515,67047,2,1,59.99,22.49
3430,2013-02-27 00:36:42.000,75530,38300,1,1,49.99,19.49
3431,2013-02-27 01:14:42.000,75534,67061,2,1,59.99,22.49
3432,2013-02-27 01:39:17.000,75538,67064,1,1,49.99,19.49
3433,2013-02-27 09:09:56.000,75572,67091,1,1,49.99,19.49
3434,2013-02-27 09:33:11.000,75576,67095,2,1,59.99,22.49
3435,2013-02-27 10:28:01.000,75590,67108,1,1,49.99,19.49
3436,2013-02-27 10:28:38.000,75587,67105,1,1,49.99,19.49
3437,2013-02-27 11:22:57.000,75607,61757,1,1,49.99,19.49
3438,2013-02-27 12:43:27.000,75630,67138,1,1,49.99,19.49
3439,2013-02-27 12:47:38.000,75634,67142,1,1,49.99,19.49
3440,2013-02-27 14:05:39.000,75654,53743,1,1,49.99,19.49
3441,2013-02-27 14:49:11.000,75670,67172,2,1,59.99,22.49
3442,2013-02-27 16:29:25.000,75696,67197,1,1,49.99,19.49
3443,2013-02-27 16:52:41.000,75703,67203,1,1,49.99,19.49
3444,2013-02-27 18:07:22.000,75725,67222,1,1,49.99,19.49
3445,2013-02-27 18:46:32.000,75735,67232,1,1,49.99,19.49
3446,2013-02-27 22:14:39.000,75765,66110,1,1,49.99,19.49
3447,2013-02-27 22:25:54.000,75766,67258,1,1,49.99,19.49
3448,2013-02-28 02:35:41.000,75789,67280,1,1,49.99,19.49
3449,2013-02-28 04:19:18.000,75794,59528,1,1,49.99,19.49
3450,2013-02-28 04:31:34.000,75796,67285,1,1,49.99,19.49
3451,2013-02-28 05:32:54.000,75798,67286,1,1,49.99,19.49
3452,2013-02-28 06:42:06.000,75803,62726,1,1,49.99,19.49
3453,2013-02-28 09:31:37.000,75824,57066,2,1,59.99,22.49
3454,2013-02-28 11:05:56.000,75847,67324,1,1,49.99,19.49
3455,2013-02-28 12:41:28.000,75872,67346,1,1,49.99,19.49
3456,2013-02-28 12:43:49.000,75873,67347,2,1,59.99,22.49
3457,2013-02-28 12:54:55.000,75878,67351,2,1,59.99,22.49
3458,2013-02-28 13:01:41.000,75879,67352,2,1,59.99,22.49
3459,2013-02-28 13:45:29.000,75895,67366,1,1,49.99,19.49
3460,2013-02-28 13:47:04.000,75898,67369,1,1,49.99,19.49
3461,2013-02-28 13:54:10.000,75897,67368,2,1,59.99,22.49
3462,2013-02-28 15:40:17.000,75929,67397,1,1,49.99,19.49
3463,2013-02-28 15:41:39.000,75927,67395,1,1,49.99,19.49
3464,2013-02-28 15:57:46.000,75933,67401,1,1,49.99,19.49
3465,2013-02-28 17:11:26.000,75946,67414,1,1,49.99,19.49
3466,2013-02-28 17:47:14.000,75957,67421,1,1,49.99,19.49
3467,2013-02-28 18:10:36.000,75962,67425,1,1,49.99,19.49
3468,2013-02-28 18:11:08.000,75964,67427,1,1,49.99,19.49
3469,2013-02-28 19:45:33.000,75986,67445,1,1,49.99,19.49
3470,2013-02-28 20:02:08.000,75990,67448,1,1,49.99,19.49
3471,2013-02-28 20:59:52.000,75999,67455,1,1,49.99,19.49
3472,2013-02-28 21:27:33.000,76006,67461,1,1,49.99,19.49
3473,2013-02-28 22:27:37.000,76017,64935,2,1,59.99,22.49
3474,2013-02-28 23:21:43.000,76028,67478,1,1,49.99,19.49
3475,2013-03-01 05:24:08.000,76066,67510,2,1,59.99,22.49
3476,2013-03-01 11:00:00.000,76110,67549,1,1,49.99,19.49
3477,2013-03-01 12:44:11.000,76136,67571,1,1,49.99,19.49
3478,2013-03-01 14:41:26.000,76160,67590,1,1,49.99,19.49
3479,2013-03-01 16:15:59.000,76173,67600,1,1,49.99,19.49
3480,2013-03-01 18:08:27.000,76201,67624,1,1,49.99,19.49
3481,2013-03-01 18:41:03.000,76208,67629,1,1,49.99,19.49
3482,2013-03-01 19:15:32.000,76216,67637,1,1,49.99,19.49
3483,2013-03-02 04:30:17.000,76262,67678,1,1,49.99,19.49
3484,2013-03-02 22:18:56.000,76344,67748,1,1,49.99,19.49
3485,2013-03-02 22:20:16.000,76345,63568,2,1,59.99,22.49
3486,2013-03-02 23:56:40.000,76350,67753,1,1,49.99,19.49
3487,2013-03-03 01:49:45.000,76357,67760,1,1,49.99,19.49
3488,2013-03-03 02:09:18.000,76360,67763,1,1,49.99,19.49
3489,2013-03-03 09:51:10.000,76380,67776,1,1,49.99,19.49
3490,2013-03-03 15:25:50.000,76413,53284,1,1,49.99,19.49
3491,2013-03-03 17:32:13.000,76427,67811,1,1,49.99,19.49
3492,2013-03-03 17:43:03.000,76428,67812,1,1,49.99,19.49
3493,2013-03-03 18:02:16.000,76429,67813,1,1,49.99,19.49
3494,2013-03-03 18:22:45.000,76432,67816,1,1,49.99,19.49
3495,2013-03-03 20:17:50.000,76445,61983,1,1,49.99,19.49
3496,2013-03-03 22:19:38.000,76464,67844,1,1,49.99,19.49
3497,2013-03-04 05:48:59.000,76499,67870,1,1,49.99,19.49
3498,2013-03-04 07:40:49.000,76510,67877,1,1,49.99,19.49
3499,2013-03-04 08:26:57.000,76516,67882,2,1,59.99,22.49
3500,2013-03-04 12:16:40.000,76562,67922,1,1,49.99,19.49
3501,2013-03-04 13:12:10.000,76579,67937,1,1,49.99,19.49
3502,2013-03-04 13:30:17.000,76585,67943,1,1,49.99,19.49
3503,2013-03-04 13:49:41.000,76587,67945,2,1,59.99,22.49
3504,2013-03-04 13:50:09.000,76588,67946,2,1,59.99,22.49
3505,2013-03-04 14:15:43.000,76592,67950,1,1,49.99,19.49
3506,2013-03-04 16:28:53.000,76616,67972,1,1,49.99,19.49
3507,2013-03-04 16:51:17.000,76624,67979,2,1,59.99,22.49
3508,2013-03-04 19:08:33.000,76653,68004,1,1,49.99,19.49
3509,2013-03-04 19:38:42.000,76659,68010,1,1,49.99,19.49
3510,2013-03-04 19:45:05.000,76660,61273,1,1,49.99,19.49
3511,2013-03-04 22:32:58.000,76690,68036,2,1,59.99,22.49
3512,2013-03-04 23:00:02.000,76695,57000,1,1,49.99,19.49
3513,2013-03-04 23:15:12.000,76697,68042,1,1,49.99,19.49
3514,2013-03-05 01:11:26.000,76711,62768,1,1,49.99,19.49
3515,2013-03-05 05:24:12.000,76733,68076,1,1,49.99,19.49
3516,2013-03-05 09:45:13.000,76761,68098,2,1,59.99,22.49
3517,2013-03-05 10:58:45.000,76786,68119,1,1,49.99,19.49
3518,2013-03-05 11:21:14.000,76792,68125,1,1,49.99,19.49
3519,2013-03-05 11:26:01.000,76794,68127,2,1,59.99,22.49
3520,2013-03-05 12:20:07.000,76807,68138,1,1,49.99,19.49
3521,2013-03-05 12:48:27.000,76817,68148,1,1,49.99,19.49
3522,2013-03-05 13:42:42.000,76840,65889,1,1,49.99,19.49
3523,2013-03-05 14:14:12.000,76846,68171,1,1,49.99,19.49
3524,2013-03-05 16:47:00.000,76875,68192,1,1,49.99,19.49
3525,2013-03-05 16:52:48.000,76880,52584,1,1,49.99,19.49
3526,2013-03-05 17:04:41.000,76882,68198,1,1,49.99,19.49
3527,2013-03-05 23:28:53.000,76950,48078,1,1,49.99,19.49
3528,2013-03-05 23:53:45.000,76954,68259,1,1,49.99,19.49
3529,2013-03-06 00:41:42.000,76959,68264,2,1,59.99,22.49
3530,2013-03-06 00:51:52.000,76965,68269,1,1,49.99,19.49
3531,2013-03-06 00:51:57.000,76963,68267,1,1,49.99,19.49
3532,2013-03-06 01:49:47.000,76968,68272,2,1,59.99,22.49
3533,2013-03-06 06:02:21.000,76982,68284,1,1,49.99,19.49
3534,2013-03-06 06:26:02.000,76985,68287,2,1,59.99,22.49
3535,2013-03-06 10:37:32.000,77032,68328,1,1,49.99,19.49
3536,2013-03-06 10:45:49.000,77034,68330,1,1,49.99,19.49
3537,2013-03-06 11:25:08.000,77046,68342,1,1,49.99,19.49
3538,2013-03-06 12:38:45.000,77068,68360,1,1,49.99,19.49
3539,2013-03-06 13:55:09.000,77095,68382,2,1,59.99,22.49
3540,2013-03-06 15:32:55.000,77112,68396,1,1,49.99,19.49
3541,2013-03-06 16:03:18.000,77123,68405,1,1,49.99,19.49
3542,2013-03-06 16:35:14.000,77134,68415,2,1,59.99,22.49
3543,2013-03-06 17:05:25.000,77146,68425,1,1,49.99,19.49
3544,2013-03-06 18:29:29.000,77171,68446,1,1,49.99,19.49
3545,2013-03-06 19:12:53.000,77177,68450,1,1,49.99,19.49
3546,2013-03-06 19:55:15.000,77183,68455,1,1,49.99,19.49
3547,2013-03-06 20:13:43.000,77187,68457,1,1,49.99,19.49
3548,2013-03-06 22:12:08.000,77210,68475,1,1,49.99,19.49
3549,2013-03-06 22:12:35.000,77213,68477,1,1,49.99,19.49
3550,2013-03-07 00:26:45.000,77229,61601,1,1,49.99,19.49
3551,2013-03-07 01:44:08.000,77234,60083,1,1,49.99,19.49
3552,2013-03-07 07:23:50.000,77252,68507,1,1,49.99,19.49
3553,2013-03-07 09:22:05.000,77274,68526,1,1,49.99,19.49
3554,2013-03-07 14:40:03.000,77366,68599,1,1,49.99,19.49
3555,2013-03-07 15:00:14.000,77372,68604,1,1,49.99,19.49
3556,2013-03-07 15:47:30.000,77392,60017,2,1,59.99,22.49
3557,2013-03-07 17:54:32.000,77430,62303,1,1,49.99,19.49
3558,2013-03-07 18:14:04.000,77432,68653,1,1,49.99,19.49
3559,2013-03-07 21:39:42.000,77471,68686,1,1,49.99,19.49
3560,2013-03-08 06:21:40.000,77516,68724,1,1,49.99,19.49
3561,2013-03-08 08:45:39.000,77532,68740,1,1,49.99,19.49
3562,2013-03-08 11:30:06.000,77564,68770,1,1,49.99,19.49
3563,2013-03-08 15:28:22.000,77624,68815,2,1,59.99,22.49
3564,2013-03-08 15:36:38.000,77628,68818,1,1,49.99,19.49
3565,2013-03-08 16:35:06.000,77647,68832,1,1,49.99,19.49
3566,2013-03-08 23:53:38.000,77693,58246,1,1,49.99,19.49
3567,2013-03-09 03:46:45.000,77719,68890,1,1,49.99,19.49
3568,2013-03-09 06:05:02.000,77725,68895,1,1,49.99,19.49
3569,2013-03-09 10:08:47.000,77741,68906,1,1,49.99,19.49
3570,2013-03-09 13:12:51.000,77765,68927,1,1,49.99,19.49
3571,2013-03-09 17:30:14.000,77793,54867,1,1,49.99,19.49
3572,2013-03-09 23:48:20.000,77820,68969,1,1,49.99,19.49
3573,2013-03-09 23:49:01.000,77819,68968,1,1,49.99,19.49
3574,2013-03-10 08:12:42.000,77847,68988,1,1,49.99,19.49
3575,2013-03-10 14:20:56.000,77876,53006,1,1,49.99,19.49
3576,2013-03-10 16:26:06.000,77889,47969,1,1,49.99,19.49
3577,2013-03-10 20:47:17.000,77917,69044,1,1,49.99,19.49
3578,2013-03-10 21:33:31.000,77923,69048,1,1,49.99,19.49
3579,2013-03-10 21:55:32.000,77926,69050,2,1,59.99,22.49
3580,2013-03-11 01:38:08.000,77944,69066,1,1,49.99,19.49
3581,2013-03-11 07:17:41.000,77959,69075,1,1,49.99,19.49
3582,2013-03-11 07:27:40.000,77963,69079,1,1,49.99,19.49
3583,2013-03-11 08:22:03.000,77969,69085,2,1,59.99,22.49
3584,2013-03-11 10:06:14.000,77981,69095,1,1,49.99,19.49
3585,2013-03-11 11:20:07.000,77994,69108,1,1,49.99,19.49
3586,2013-03-11 11:24:59.000,77998,69112,2,1,59.99,22.49
3587,2013-03-11 13:05:09.000,78021,69128,2,1,59.99,22.49
3588,2013-03-11 13:32:56.000,78028,69135,1,1,49.99,19.49
3589,2013-03-11 14:51:40.000,78049,69155,2,1,59.99,22.49
3590,2013-03-11 17:53:37.000,78087,69187,1,1,49.99,19.49
3591,2013-03-11 19:18:48.000,78112,69211,1,1,49.99,19.49
3592,2013-03-12 09:00:45.000,78191,69279,1,1,49.99,19.49
3593,2013-03-12 09:04:48.000,78192,69280,1,1,49.99,19.49
3594,2013-03-12 10:12:22.000,78210,69297,1,1,49.99,19.49
3595,2013-03-12 12:27:50.000,78239,69321,2,1,59.99,22.49
3596,2013-03-12 12:35:02.000,78244,55819,2,1,59.99,22.49
3597,2013-03-12 13:27:02.000,78251,69329,2,1,59.99,22.49
3598,2013-03-12 14:17:58.000,78264,69340,1,1,49.99,19.49
3599,2013-03-12 15:16:00.000,78281,69355,2,1,59.99,22.49
3600,2013-03-12 15:39:57.000,78288,69362,1,1,49.99,19.49
3601,2013-03-12 16:09:49.000,78292,69366,1,1,49.99,19.49
3602,2013-03-12 18:30:45.000,78328,69397,1,1,49.99,19.49
3603,2013-03-12 18:46:01.000,78331,69400,1,1,49.99,19.49
3604,2013-03-12 20:43:21.000,78352,69417,2,1,59.99,22.49
3605,2013-03-12 21:37:06.000,78363,69427,1,1,49.99,19.49
3606,2013-03-13 08:42:16.000,78414,46728,1,1,49.99,19.49
3607,2013-03-13 09:16:03.000,78420,69478,1,1,49.99,19.49
3608,2013-03-13 09:33:01.000,78422,69479,1,1,49.99,19.49
3609,2013-03-13 11:08:22.000,78454,69506,1,1,49.99,19.49
3610,2013-03-13 11:59:46.000,78468,69517,2,1,59.99,22.49
3611,2013-03-13 13:27:49.000,78497,63204,1,1,49.99,19.49
3612,2013-03-13 17:05:17.000,78547,69582,1,1,49.99,19.49
3613,2013-03-13 17:55:17.000,78555,69588,1,1,49.99,19.49
3614,2013-03-13 17:58:40.000,78556,69589,1,1,49.99,19.49
3615,2013-03-13 19:32:38.000,78576,69608,2,1,59.99,22.49
3616,2013-03-13 20:51:17.000,78592,69621,1,1,49.99,19.49
3617,2013-03-13 22:13:35.000,78601,69630,1,1,49.99,19.49
3618,2013-03-13 22:42:14.000,78606,65795,2,1,59.99,22.49
3619,2013-03-13 22:51:40.000,78608,69636,1,1,49.99,19.49
3620,2013-03-13 23:38:15.000,78611,69639,1,1,49.99,19.49
3621,2013-03-14 00:22:56.000,78613,69641,2,1,59.99,22.49
3622,2013-03-14 01:41:27.000,78622,69647,1,1,49.99,19.49
3623,2013-03-14 03:49:37.000,78628,56418,1,1,49.99,19.49
3624,2013-03-14 06:38:28.000,78639,69660,1,1,49.99,19.49
3625,2013-03-14 10:23:31.000,78673,69689,1,1,49.99,19.49
3626,2013-03-14 10:38:08.000,78676,69691,1,1,49.99,19.49
3627,2013-03-14 12:01:12.000,78697,69709,1,1,49.99,19.49
3628,2013-03-14 13:22:59.000,78720,69728,1,1,49.99,19.49
3629,2013-03-14 14:29:35.000,78739,69745,1,1,49.99,19.49
3630,2013-03-14 15:07:18.000,78748,69754,1,1,49.99,19.49
3631,2013-03-14 16:11:50.000,78760,69764,1,1,49.99,19.49
3632,2013-03-14 16:39:53.000,78772,69775,1,1,49.99,19.49
3633,2013-03-14 21:17:09.000,78817,67958,1,1,49.99,19.49
3634,2013-03-15 02:07:47.000,78843,69833,2,1,59.99,22.49
3635,2013-03-15 08:06:50.000,78856,69843,1,1,49.99,19.49
3636,2013-03-15 08:22:43.000,78858,69845,1,1,49.99,19.49
3637,2013-03-15 08:57:16.000,78862,69849,1,1,49.99,19.49
3638,2013-03-15 09:29:55.000,78866,69853,2,1,59.99,22.49
3639,2013-03-15 10:25:36.000,78881,69866,1,1,49.99,19.49
3640,2013-03-15 10:27:59.000,78882,69867,1,1,49.99,19.49
3641,2013-03-15 11:45:27.000,78898,69881,1,1,49.99,19.49
3642,2013-03-15 12:39:42.000,78914,69894,1,1,49.99,19.49
3643,2013-03-15 14:12:15.000,78932,69910,1,1,49.99,19.49
3644,2013-03-15 14:38:38.000,78941,69917,1,1,49.99,19.49
3645,2013-03-15 16:06:48.000,78961,69935,1,1,49.99,19.49
3646,2013-03-15 18:11:18.000,78997,69969,1,1,49.99,19.49
3647,2013-03-15 18:31:51.000,79000,69971,1,1,49.99,19.49
3648,2013-03-15 19:29:18.000,79011,69982,1,1,49.99,19.49
3649,2013-03-15 19:50:05.000,79014,69984,1,1,49.99,19.49
3650,2013-03-15 20:00:20.000,79016,68121,2,1,59.99,22.49
3651,2013-03-15 21:34:45.000,79025,69991,1,1,49.99,19.49
3652,2013-03-15 21:48:01.000,79027,69993,1,1,49.99,19.49
3653,2013-03-16 07:01:26.000,79052,60058,1,1,49.99,19.49
3654,2013-03-16 10:35:57.000,79069,62176,2,1,59.99,22.49
3655,2013-03-16 16:41:42.000,79110,70063,1,1,49.99,19.49
3656,2013-03-16 16:43:58.000,79112,70065,1,1,49.99,19.49
3657,2013-03-16 21:56:06.000,79141,70092,1,1,49.99,19.49
3658,2013-03-16 23:32:38.000,79148,70099,1,1,49.99,19.49
3659,2013-03-17 09:27:54.000,79173,70121,2,1,59.99,22.49
3660,2013-03-17 13:04:29.000,79187,70134,1,1,49.99,19.49
3661,2013-03-17 16:26:52.000,79208,70151,1,1,49.99,19.49
3662,2013-03-17 17:54:29.000,79215,70157,1,1,49.99,19.49
3663,2013-03-17 18:07:01.000,79217,70159,1,1,49.99,19.49
3664,2013-03-17 23:16:09.000,79258,70191,1,1,49.99,19.49
3665,2013-03-18 00:33:30.000,79269,62140,1,1,49.99,19.49
3666,2013-03-18 05:11:47.000,79285,70214,1,1,49.99,19.49
3667,2013-03-18 07:09:42.000,79294,70221,1,1,49.99,19.49
3668,2013-03-18 09:35:45.000,79312,70235,1,1,49.99,19.49
3669,2013-03-18 11:12:26.000,79333,70254,2,1,59.99,22.49
3670,2013-03-18 11:28:35.000,79338,69654,1,1,49.99,19.49
3671,2013-03-18 12:34:46.000,79353,70273,1,1,49.99,19.49
3672,2013-03-18 16:18:15.000,79398,70315,1,1,49.99,19.49
3673,2013-03-18 16:37:41.000,79403,70320,2,1,59.99,22.49
3674,2013-03-18 17:45:32.000,79419,70335,1,1,49.99,19.49
3675,2013-03-18 19:12:41.000,79444,70357,2,1,59.99,22.49
3676,2013-03-18 19:24:28.000,79445,70358,1,1,49.99,19.49
3677,2013-03-19 04:31:06.000,79503,70409,2,1,59.99,22.49
3678,2013-03-19 09:39:51.000,79534,70435,1,1,49.99,19.49
3679,2013-03-19 10:40:20.000,79545,61757,1,1,49.99,19.49
3680,2013-03-19 10:56:44.000,79549,70446,1,1,49.99,19.49
3681,2013-03-19 11:16:23.000,79558,70454,1,1,49.99,19.49
3682,2013-03-19 11:46:51.000,79571,70464,1,1,49.99,19.49
3683,2013-03-19 13:11:03.000,79590,70481,1,1,49.99,19.49
3684,2013-03-19 13:16:31.000,79592,70483,1,1,49.99,19.49
3685,2013-03-19 13:51:46.000,79600,70490,1,1,49.99,19.49
3686,2013-03-19 16:07:53.000,79640,70521,1,1,49.99,19.49
3687,2013-03-19 17:08:26.000,79653,70531,1,1,49.99,19.49
3688,2013-03-19 18:24:28.000,79673,70543,1,1,49.99,19.49
3689,2013-03-19 20:02:35.000,79688,70553,1,1,49.99,19.49
3690,2013-03-19 20:13:23.000,79692,70557,1,1,49.99,19.49
