"order_item_id","created_at","order_id","product_id","is_primary_item","price_usd","cogs_usd"
2912,2013-01-25 18:06:35.000,2912,1,1,49.99,19.49
2913,2013-01-25 20:48:37.000,2913,1,1,49.99,19.49
2914,2013-01-26 00:17:39.000,2914,1,1,49.99,19.49
2915,2013-01-26 01:50:49.000,2915,1,1,49.99,19.49
2916,2013-01-26 05:56:41.000,2916,1,1,49.99,19.49
2917,2013-01-26 09:19:07.000,2917,1,1,49.99,19.49
2918,2013-01-26 10:34:46.000,2918,1,1,49.99,19.49
2919,2013-01-26 15:18:51.000,2919,1,1,49.99,19.49
2920,2013-01-26 18:11:41.000,2920,1,1,49.99,19.49
2921,2013-01-26 22:18:09.000,2921,1,1,49.99,19.49
2922,2013-01-26 22:18:19.000,2922,1,1,49.99,19.49
2923,2013-01-27 02:49:59.000,2923,1,1,49.99,19.49
2924,2013-01-27 04:47:40.000,2924,1,1,49.99,19.49
2925,2013-01-27 06:45:49.000,2925,1,1,49.99,19.49
2926,2013-01-27 10:12:33.000,2926,1,1,49.99,19.49
2927,2013-01-27 11:20:12.000,2927,1,1,49.99,19.49
2928,2013-01-27 13:38:18.000,2928,1,1,49.99,19.49
2929,2013-01-27 19:38:45.000,2929,1,1,49.99,19.49
2930,2013-01-27 21:54:27.000,2930,1,1,49.99,19.49
2931,2013-01-27 23:38:03.000,2931,1,1,49.99,19.49
2932,2013-01-28 09:47:35.000,2932,1,1,49.99,19.49
2933,2013-01-28 10:10:05.000,2933,1,1,49.99,19.49
2934,2013-01-28 13:32:23.000,2934,1,1,49.99,19.49
2935,2013-01-28 14:14:50.000,2935,1,1,49.99,19.49
2936,2013-01-28 16:31:49.000,2936,1,1,49.99,19.49
2937,2013-01-28 16:33:41.000,2937,2,1,59.99,22.49
2938,2013-01-28 16:55:53.000,2938,1,1,49.99,19.49
2939,2013-01-28 18:40:31.000,2939,1,1,49.99,19.49
2940,2013-01-28 18:41:02.000,2940,2,1,59.99,22.49
2941,2013-01-28 18:42:21.000,2941,2,1,59.99,22.49
2942,2013-01-28 23:13:10.000,2942,1,1,49.99,19.49
2943,2013-01-29 03:34:36.000,2943,1,1,49.99,19.49
2944,2013-01-29 05:56:55.000,2944,1,1,49.99,19.49
2945,2013-01-29 06:47:10.000,2945,1,1,49.99,19.49
2946,2013-01-29 10:09:14.000,2946,2,1,59.99,22.49
2947,2013-01-29 11:26:56.000,2947,1,1,49.99,19.49
2948,2013-01-29 13:41:25.000,2948,1,1,49.99,19.49
2949,2013-01-29 14:52:46.000,2949,2,1,59.99,22.49
2950,2013-01-29 15:37:21.000,2950,1,1,49.99,19.49
2951,2013-01-29 15:56:14.000,2951,1,1,49.99,19.49
2952,2013-01-29 21:26:26.000,2952,1,1,49.99,19.49
2953,2013-01-29 23:06:24.000,2953,1,1,49.99,19.49
2954,2013-01-30 09:23:34.000,2954,2,1,59.99,22.49
2955,2013-01-30 09:55:32.000,2955,1,1,49.99,19.49
2956,2013-01-30 10:14:22.000,2956,1,1,49.99,19.49
2957,2013-01-30 10:30:35.000,2957,1,1,49.99,19.49
2958,2013-01-30 12:31:08.000,2958,1,1,49.99,19.49
2959,2013-01-30 13:10:19.000,2959,1,1,49.99,19.49
2960,2013-01-30 14:07:46.000,2960,1,1,49.99,19.49
2961,2013-01-30 15:47:16.000,2961,1,1,49.99,19.49
2962,2013-01-30 16:39:16.000,2962,1,1,49.99,19.49
2963,2013-01-30 16:52:20.000,2963,1,1,49.99,19.49
2964,2013-01-30 17:45:48.000,2964,1,1,49.99,19.49
2965,2013-01-30 18:09:52.000,2965,1,1,49.99,19.49
2966,2013-01-31 01:49:58.000,2966,1,1,49.99,19.49
2967,2013-01-31 03:01:23.000,2967,1,1,49.99,19.49
2968,2013-01-31 11:26:29.000,2968,1,1,49.99,19.49
2969,2013-01-31 12:44:23.000,2969,2,1,59.99,22.49
2970,2013-01-31 14:38:25.000,2970,1,1,49.99,19.49
2971,2013-01-31 14:43:00.000,2971,1,1,49.99,19.49
2972,2013-01-31 16:48:49.000,2972,1,1,49.99,19.49
2973,2013-01-31 17:42:08.000,2973,2,1,59.99,22.49
2974,2013-01-31 18:38:14.000,2974,1,1,49.99,19.49
2975,2013-01-31 20:30:22.000,2975,1,1,49.99,19.49
2976,2013-01-31 20:42:42.000,2976,1,1,49.99,19.49
2977,2013-02-01 00:01:38.000,2977,1,1,49.99,19.49
2978,2013-02-01 09:08:05.000,2978,1,1,49.99,19.49
2979,2013-02-01 09:20:28.000,2979,1,1,49.99,19.49
2980,2013-02-01 10:28:57.000,2980,1,1,49.99,19.49
2981,2013-02-01 10:37:51.000,2981,2,1,59.99,22.49
2982,2013-02-01 10:39:14.000,2982,1,1,49.99,19.49
2983,2013-02-01 12:25:18.000,2983,1,1,49.99,19.49
2984,2013-02-01 16:32:55.000,2984,1,1,49.99,19.49
2985,2013-02-01 16:48:34.000,2985,1,1,49.99,19.49
2986,2013-02-01 16:55:34.000,2986,1,1,49.99,19.49
2987,2013-02-01 17:27:10.000,2987,1,1,49.99,19.49
2988,2013-02-01 18:37:43.000,2988,1,1,49.99,19.49
2989,2013-02-01 20:29:02.000,2989,1,1,49.99,19.49
2990,2013-02-01 21:32:17.000,2990,1,1,49.99,19.49
2991,2013-02-01 22:27:13.000,2991,2,1,59.99,22.49
2992,2013-02-01 22:53:17.000,2992,1,1,49.99,19.49
2993,2013-02-01 23:48:38.000,2993,1,1,49.99,19.49
2994,2013-02-02 01:37:53.000,2994,1,1,49.99,19.49
2995,2013-02-02 06:32:59.000,2995,1,1,49.99,19.49
2996,2013-02-02 08:04:00.000,2996,1,1,49.99,19.49
2997,2013-02-02 19:44:51.000,2997,1,1,49.99,19.49
2998,2013-02-02 19:47:17.000,2998,2,1,59.99,22.49
2999,2013-02-03 05:20:25.000,2999,1,1,49.99,19.49
3000,2013-02-03 17:03:23.000,3000,1,1,49.99,19.49
3001,2013-02-03 17:18:21.000,3001,1,1,49.99,19.49
3002,2013-02-03 17:42:49.000,3002,1,1,49.99,19.49
3003,2013-02-03 21:35:05.000,3003,1,1,49.99,19.49
3004,2013-02-03 23:26:35.000,3004,2,1,59.99,22.49
3005,2013-02-03 23:50:09.000,3005,1,1,49.99,19.49
3006,2013-02-04 01:40:13.000,3006,1,1,49.99,19.49
3007,2013-02-04 02:45:47.000,3007,1,1,49.99,19.49
3008,2013-02-04 08:45:48.000,3008,1,1,49.99,19.49
3009,2013-02-04 10:24:15.000,3009,1,1,49.99,19.49
3010,2013-02-04 10:59:31.000,3010,1,1,49.99,19.49
3011,2013-02-04 11:45:34.000,3011,1,1,49.99,19.49
3012,2013-02-04 12:29:47.000,3012,2,1,59.99,22.49
3013,2013-02-04 12:34:37.000,3013,1,1,49.99,19.49
3014,2013-02-04 14:30:22.000,3014,1,1,49.99,19.49
3015,2013-02-04 14:45:24.000,3015,1,1,49.99,19.49
3016,2013-02-04 15:09:27.000,3016,1,1,49.99,19.49
3017,2013-02-04 16:59:44.000,3017,1,1,49.99,19.49
3018,2013-02-04 17:32:47.000,3018,1,1,49.99,19.49
3019,2013-02-04 19:57:44.000,3019,1,1,49.99,19.49
3020,2013-02-04 23:02:45.000,3020,1,1,49.99,19.49
3021,2013-02-05 03:02:41.000,3021,2,1,59.99,22.49
3022,2013-02-05 04:28:12.000,3022,2,1,59.99,22.49
3023,2013-02-05 07:58:46.000,3023,1,1,49.99,19.49
3024,2013-02-05 09:14:37.000,3024,1,1,49.99,19.49
3025,2013-02-05 09:23:02.000,3025,1,1,49.99,19.49
3026,2013-02-05 09:48:47.000,3026,2,1,59.99,22.49
3027,2013-02-05 10:00:50.000,3027,1,1,49.99,19.49
3028,2013-02-05 12:21:22.000,3028,2,1,59.99,22.49
3029,2013-02-05 12:23:42.000,3029,1,1,49.99,19.49
3030,2013-02-05 13:03:54.000,3030,1,1,49.99,19.49
3031,2013-02-05 14:18:19.000,3031,1,1,49.99,19.49
3032,2013-02-05 14:26:57.000,3032,2,1,59.99,22.49
3033,2013-02-05 15:15:13.000,3033,1,1,49.99,19.49
3034,2013-02-05 18:10:10.000,3034,1,1,49.99,19.49
3035,2013-02-06 05:16:32.000,3035,1,1,49.99,19.49
3036,2013-02-06 12:40:00.000,3036,1,1,49.99,19.49
3037,2013-02-06 13:37:11.000,3037,1,1,49.99,19.49
3038,2013-02-06 14:14:02.000,3038,1,1,49.99,19.49
3039,2013-02-06 15:31:47.000,3039,1,1,49.99,19.49
3040,2013-02-06 16:14:32.000,3040,1,1,49.99,19.49
3041,2013-02-06 16:31:14.000,3041,1,1,49.99,19.49
3042,2013-02-06 16:45:54.000,3042,1,1,49.99,19.49
3043,2013-02-06 17:56:59.000,3043,2,1,59.99,22.49
3044,2013-02-06 17:58:35.000,3044,1,1,49.99,19.49
3045,2013-02-06 18:45:42.000,3045,1,1,49.99,19.49
3046,2013-02-06 20:23:12.000,3046,1,1,49.99,19.49
3047,2013-02-07 00:10:27.000,3047,1,1,49.99,19.49
3048,2013-02-07 03:32:09.000,3048,1,1,49.99,19.49
3049,2013-02-07 04:12:48.000,3049,1,1,49.99,19.49
3050,2013-02-07 04:18:50.000,3050,1,1,49.99,19.49
3051,2013-02-07 04:59:28.000,3051,2,1,59.99,22.49
3052,2013-02-07 08:46:11.000,3052,1,1,49.99,19.49
3053,2013-02-07 09:33:49.000,3053,1,1,49.99,19.49
3054,2013-02-07 09:38:48.000,3054,1,1,49.99,19.49
3055,2013-02-07 09:51:46.000,3055,1,1,49.99,19.49
3056,2013-02-07 10:28:33.000,3056,1,1,49.99,19.49
3057,2013-02-07 10:57:52.000,3057,1,1,49.99,19.49
3058,2013-02-07 11:05:34.000,3058,1,1,49.99,19.49
3059,2013-02-07 11:07:45.000,3059,1,1,49.99,19.49
3060,2013-02-07 13:50:38.000,3060,1,1,49.99,19.49
3061,2013-02-07 14:03:59.000,3061,1,1,49.99,19.49
3062,2013-02-07 15:58:10.000,3062,1,1,49.99,19.49
3063,2013-02-07 17:41:26.000,3063,1,1,49.99,19.49
3064,2013-02-07 20:15:45.000,3064,1,1,49.99,19.49
3065,2013-02-07 21:38:34.000,3065,1,1,49.99,19.49
3066,2013-02-08 00:12:48.000,3066,1,1,49.99,19.49
3067,2013-02-08 01:50:45.000,3067,1,1,49.99,19.49
3068,2013-02-08 09:27:03.000,3068,1,1,49.99,19.49
3069,2013-02-08 09:59:40.000,3069,1,1,49.99,19.49
3070,2013-02-08 10:58:38.000,3070,1,1,49.99,19.49
3071,2013-02-08 11:49:40.000,3071,1,1,49.99,19.49
3072,2013-02-08 11:53:33.000,3072,2,1,59.99,22.49
3073,2013-02-08 13:34:01.000,3073,1,1,49.99,19.49
3074,2013-02-08 14:00:59.000,3074,1,1,49.99,19.49
3075,2013-02-08 16:42:41.000,3075,1,1,49.99,19.49
3076,2013-02-08 19:48:00.000,3076,1,1,49.99,19.49
3077,2013-02-08 20:33:10.000,3077,1,1,49.99,19.49
3078,2013-02-08 20:58:57.000,3078,1,1,49.99,19.49
3079,2013-02-08 22:01:58.000,3079,1,1,49.99,19.49
3080,2013-02-08 22:50:46.000,3080,1,1,49.99,19.49
3081,2013-02-09 01:16:05.000,3081,1,1,49.99,19.49
3082,2013-02-09 12:05:57.000,3082,2,1,59.99,22.49
3083,2013-02-09 15:40:22.000,3083,1,1,49.99,19.49
3084,2013-02-10 00:10:03.000,3084,1,1,49.99,19.49
3085,2013-02-10 01:27:46.000,3085,2,1,59.99,22.49
3086,2013-02-10 04:50:00.000,3086,2,1,59.99,22.49
3087,2013-02-10 05:25:30.000,3087,2,1,59.99,22.49
3088,2013-02-10 11:05:15.000,3088,2,1,59.99,22.49
3089,2013-02-10 11:23:34.000,3089,2,1,59.99,22.49
3090,2013-02-10 11:55:52.000,3090,2,1,59.99,22.49
3091,2013-02-10 12:51:44.000,3091,2,1,59.99,22.49
3092,2013-02-10 14:59:48.000,3092,2,1,59.99,22.49
3093,2013-02-10 17:15:44.000,3093,2,1,59.99,22.49
3094,2013-02-10 18:35:28.000,3094,1,1,49.99,19.49
3095,2013-02-10 18:57:38.000,3095,2,1,59.99,22.49
3096,2013-02-10 20:09:46.000,3096,2,1,59.99,22.49
3097,2013-02-10 21:00:36.000,3097,2,1,59.99,22.49
3098,2013-02-10 22:18:25.000,3098,2,1,59.99,22.49
3099,2013-02-10 22:25:14.000,3099,1,1,49.99,19.49
3100,2013-02-10 23:19:47.000,3100,2,1,59.99,22.49
3101,2013-02-11 00:14:08.000,3101,2,1,59.99,22.49
3102,2013-02-11 00:38:27.000,3102,2,1,59.99,22.49
3103,2013-02-11 01:15:58.000,3103,2,1,59.99,22.49
3104,2013-02-11 01:21:24.000,3104,2,1,59.99,22.49
3105,2013-02-11 02:59:17.000,3105,2,1,59.99,22.49
3106,2013-02-11 03:22:00.000,3106,1,1,49.99,19.49
3107,2013-02-11 04:01:37.000,3107,2,1,59.99,22.49
3108,2013-02-11 04:43:48.000,3108,2,1,59.99,22.49
3109,2013-02-11 05:03:31.000,3109,1,1,49.99,19.49
3110,2013-02-11 05:12:55.000,3110,1,1,49.99,19.49
3111,2013-02-11 05:35:43.000,3111,2,1,59.99,22.49
3112,2013-02-11 06:10:41.000,3112,1,1,49.99,19.49
3113,2013-02-11 06:18:10.000,3113,1,1,49.99,19.49
3114,2013-02-11 06:34:26.000,3114,2,1,59.99,22.49
3115,2013-02-11 08:36:12.000,3115,2,1,59.99,22.49
3116,2013-02-11 10:04:01.000,3116,2,1,59.99,22.49
3117,2013-02-11 10:39:52.000,3117,2,1,59.99,22.49
3118,2013-02-11 11:11:35.000,3118,1,1,49.99,19.49
3119,2013-02-11 11:20:31.000,3119,1,1,49.99,19.49
3120,2013-02-11 12:18:32.000,3120,2,1,59.99,22.49
3121,2013-02-11 12:28:36.000,3121,2,1,59.99,22.49
3122,2013-02-11 12:48:12.000,3122,1,1,49.99,19.49
3123,2013-02-11 13:59:37.000,3123,1,1,49.99,19.49
3124,2013-02-11 14:25:45.000,3124,1,1,49.99,19.49
3125,2013-02-11 15:44:03.000,3125,1,1,49.99,19.49
3126,2013-02-11 16:10:10.000,3126,1,1,49.99,19.49
3127,2013-02-11 16:13:19.000,3127,2,1,59.99,22.49
3128,2013-02-11 16:19:54.000,3128,2,1,59.99,22.49
3129,2013-02-11 17:23:19.000,3129,2,1,59.99,22.49
3130,2013-02-11 17:34:54.000,3130,2,1,59.99,22.49
3131,2013-02-11 17:44:09.000,3131,2,1,59.99,22.49
3132,2013-02-11 18:17:59.000,3132,2,1,59.99,22.49
3133,2013-02-11 19:01:22.000,3133,2,1,59.99,22.49
3134,2013-02-11 19:14:58.000,3134,2,1,59.99,22.49
3135,2013-02-11 19:22:13.000,3135,1,1,49.99,19.49
3136,2013-02-11 19:23:02.000,3136,2,1,59.99,22.49
3137,2013-02-11 19:53:39.000,3137,2,1,59.99,22.49
3138,2013-02-11 20:48:52.000,3138,2,1,59.99,22.49
3139,2013-02-11 20:51:15.000,3139,2,1,59.99,22.49
3140,2013-02-11 21:02:51.000,3140,1,1,49.99,19.49
3141,2013-02-11 22:35:42.000,3141,1,1,49.99,19.49
3142,2013-02-12 02:37:51.000,3142,2,1,59.99,22.49
3143,2013-02-12 07:05:14.000,3143,2,1,59.99,22.49
3144,2013-02-12 07:37:18.000,3144,2,1,59.99,22.49
3145,2013-02-12 09:35:25.000,3145,1,1,49.99,19.49
3146,2013-02-12 09:41:40.000,3146,2,1,59.99,22.49
3147,2013-02-12 10:01:52.000,3147,2,1,59.99,22.49
3148,2013-02-12 10:15:32.000,3148,2,1,59.99,22.49
3149,2013-02-12 11:25:20.000,3149,2,1,59.99,22.49
3150,2013-02-12 11:26:07.000,3150,1,1,49.99,19.49
3151,2013-02-12 11:46:23.000,3151,2,1,59.99,22.49
3152,2013-02-12 12:33:42.000,3152,2,1,59.99,22.49
3153,2013-02-12 12:34:04.000,3153,1,1,49.99,19.49
3154,2013-02-12 12:49:07.000,3154,2,1,59.99,22.49
3155,2013-02-12 12:51:18.000,3155,1,1,49.99,19.49
3156,2013-02-12 13:30:29.000,3156,2,1,59.99,22.49
3157,2013-02-12 13:30:35.000,3157,2,1,59.99,22.49
3158,2013-02-12 13:46:36.000,3158,1,1,49.99,19.49
3159,2013-02-12 13:56:11.000,3159,2,1,59.99,22.49
3160,2013-02-12 14:01:54.000,3160,1,1,49.99,19.49
3161,2013-02-12 14:20:03.000,3161,2,1,59.99,22.49
3162,2013-02-12 14:24:35.000,3162,1,1,49.99,19.49
3163,2013-02-12 15:56:37.000,3163,2,1,59.99,22.49
3164,2013-02-12 16:11:37.000,3164,2,1,59.99,22.49
3165,2013-02-12 16:21:53.000,3165,2,1,59.99,22.49
3166,2013-02-12 16:22:49.000,3166,2,1,59.99,22.49
3167,2013-02-12 16:39:09.000,3167,2,1,59.99,22.49
3168,2013-02-12 16:49:20.000,3168,1,1,49.99,19.49
3169,2013-02-12 17:17:22.000,3169,1,1,49.99,19.49
3170,2013-02-12 18:17:56.000,3170,1,1,49.99,19.49
3171,2013-02-12 19:06:49.000,3171,2,1,59.99,22.49
3172,2013-02-12 19:17:28.000,3172,2,1,59.99,22.49
3173,2013-02-12 20:05:56.000,3173,1,1,49.99,19.49
3174,2013-02-12 20:46:12.000,3174,2,1,59.99,22.49
3175,2013-02-12 21:22:06.000,3175,2,1,59.99,22.49
3176,2013-02-12 21:29:06.000,3176,1,1,49.99,19.49
3177,2013-02-12 21:44:28.000,3177,2,1,59.99,22.49
3178,2013-02-12 21:47:26.000,3178,1,1,49.99,19.49
3179,2013-02-13 00:32:50.000,3179,2,1,59.99,22.49
3180,2013-02-13 01:13:04.000,3180,1,1,49.99,19.49
3181,2013-02-13 03:41:43.000,3181,2,1,59.99,22.49
3182,2013-02-13 07:20:04.000,3182,2,1,59.99,22.49
3183,2013-02-13 07:27:16.000,3183,1,1,49.99,19.49
3184,2013-02-13 08:44:36.000,3184,2,1,59.99,22.49
3185,2013-02-13 09:29:26.000,3185,2,1,59.99,22.49
3186,2013-02-13 09:50:12.000,3186,2,1,59.99,22.49
3187,2013-02-13 09:53:58.000,3187,2,1,59.99,22.49
3188,2013-02-13 10:16:30.000,3188,2,1,59.99,22.49
3189,2013-02-13 11:13:54.000,3189,2,1,59.99,22.49
3190,2013-02-13 12:34:47.000,3190,2,1,59.99,22.49
3191,2013-02-13 12:41:04.000,3191,2,1,59.99,22.49
3192,2013-02-13 12:43:21.000,3192,2,1,59.99,22.49
3193,2013-02-13 12:44:11.000,3193,2,1,59.99,22.49
3194,2013-02-13 13:16:47.000,3194,2,1,59.99,22.49
3195,2013-02-13 13:38:46.000,3195,2,1,59.99,22.49
3196,2013-02-13 14:49:13.000,3196,1,1,49.99,19.49
3197,2013-02-13 14:52:17.000,3197,1,1,49.99,19.49
3198,2013-02-13 14:52:49.000,3198,1,1,49.99,19.49
3199,2013-02-13 15:19:54.000,3199,1,1,49.99,19.49
3200,2013-02-13 15:23:47.000,3200,1,1,49.99,19.49
3201,2013-02-13 15:44:41.000,3201,1,1,49.99,19.49
3202,2013-02-13 15:49:08.000,3202,1,1,49.99,19.49
3203,2013-02-13 16:07:46.000,3203,2,1,59.99,22.49
3204,2013-02-13 16:19:10.000,3204,2,1,59.99,22.49
3205,2013-02-13 17:04:25.000,3205,1,1,49.99,19.49
3206,2013-02-13 17:50:39.000,3206,2,1,59.99,22.49
3207,2013-02-13 19:43:11.000,3207,1,1,49.99,19.49
3208,2013-02-13 20:49:56.000,3208,1,1,49.99,19.49
3209,2013-02-13 21:34:48.000,3209,2,1,59.99,22.49
3210,2013-02-13 21:53:51.000,3210,2,1,59.99,22.49
3211,2013-02-13 22:06:12.000,3211,2,1,59.99,22.49
3212,2013-02-13 22:09:09.000,3212,2,1,59.99,22.49
3213,2013-02-13 23:20:20.000,3213,2,1,59.99,22.49
3214,2013-02-14 00:13:23.000,3214,2,1,59.99,22.49
3215,2013-02-14 00:19:59.000,3215,1,1,49.99,19.49
3216,2013-02-14 01:18:11.000,3216,2,1,59.99,22.49
3217,2013-02-14 03:32:57.000,3217,2,1,59.99,22.49
3218,2013-02-14 06:42:32.000,3218,2,1,59.99,22.49
3219,2013-02-14 07:30:47.000,3219,2,1,59.99,22.49
3220,2013-02-14 09:56:09.000,3220,2,1,59.99,22.49
3221,2013-02-14 10:15:53.000,3221,2,1,59.99,22.49
3222,2013-02-14 10:37:46.000,3222,1,1,49.99,19.49
3223,2013-02-14 10:53:23.000,3223,2,1,59.99,22.49
3224,2013-02-14 11:27:50.000,3224,1,1,49.99,19.49
3225,2013-02-14 11:44:16.000,3225,2,1,59.99,22.49
3226,2013-02-14 12:51:47.000,3226,2,1,59.99,22.49
3227,2013-02-14 13:10:16.000,3227,2,1,59.99,22.49
3228,2013-02-14 13:32:23.000,3228,2,1,59.99,22.49
3229,2013-02-14 14:22:07.000,3229,1,1,49.99,19.49
3230,2013-02-14 14:40:02.000,3230,2,1,59.99,22.49
3231,2013-02-14 14:41:20.000,3231,2,1,59.99,22.49
3232,2013-02-14 14:51:41.000,3232,2,1,59.99,22.49
3233,2013-02-14 14:54:59.000,3233,1,1,49.99,19.49
3234,2013-02-14 15:00:14.000,3234,2,1,59.99,22.49
3235,2013-02-14 15:01:22.000,3235,2,1,59.99,22.49
3236,2013-02-14 15:20:47.000,3236,2,1,59.99,22.49
3237,2013-02-14 15:39:40.000,3237,2,1,59.99,22.49
3238,2013-02-14 16:38:42.000,3238,1,1,49.99,19.49
3239,2013-02-14 16:44:29.000,3239,2,1,59.99,22.49
3240,2013-02-14 17:03:40.000,3240,1,1,49.99,19.49
3241,2013-02-14 17:16:25.000,3241,1,1,49.99,19.49
3242,2013-02-14 17:29:09.000,3242,2,1,59.99,22.49
3243,2013-02-14 18:34:09.000,3243,2,1,59.99,22.49
3244,2013-02-14 18:57:27.000,3244,2,1,59.99,22.49
3245,2013-02-14 19:01:28.000,3245,2,1,59.99,22.49
3246,2013-02-14 19:32:29.000,3246,1,1,49.99,19.49
3247,2013-02-14 19:38:38.000,3247,1,1,49.99,19.49
3248,2013-02-14 20:11:35.000,3248,2,1,59.99,22.49
3249,2013-02-14 20:50:00.000,3249,2,1,59.99,22.49
3250,2013-02-14 21:21:20.000,3250,2,1,59.99,22.49
3251,2013-02-14 22:37:14.000,3251,1,1,49.99,19.49
3252,2013-02-15 00:26:51.000,3252,1,1,49.99,19.49
3253,2013-02-15 03:18:41.000,3253,1,1,49.99,19.49
3254,2013-02-15 04:41:41.000,3254,1,1,49.99,19.49
3255,2013-02-15 06:23:42.000,3255,1,1,49.99,19.49
3256,2013-02-15 08:03:33.000,3256,1,1,49.99,19.49
3257,2013-02-15 09:35:02.000,3257,1,1,49.99,19.49
3258,2013-02-15 11:35:08.000,3258,1,1,49.99,19.49
3259,2013-02-15 11:48:58.000,3259,1,1,49.99,19.49
3260,2013-02-15 12:27:24.000,3260,1,1,49.99,19.49
3261,2013-02-15 12:28:44.000,3261,2,1,59.99,22.49
3262,2013-02-15 13:01:49.000,3262,1,1,49.99,19.49
3263,2013-02-15 13:18:25.000,3263,1,1,49.99,19.49
3264,2013-02-15 14:26:20.000,3264,1,1,49.99,19.49
3265,2013-02-15 14:27:37.000,3265,1,1,49.99,19.49
3266,2013-02-15 15:12:38.000,3266,2,1,59.99,22.49
3267,2013-02-15 16:05:44.000,3267,2,1,59.99,22.49
3268,2013-02-15 16:22:50.000,3268,1,1,49.99,19.49
3269,2013-02-15 18:42:26.000,3269,1,1,49.99,19.49
3270,2013-02-15 18:45:43.000,3270,2,1,59.99,22.49
3271,2013-02-15 19:03:31.000,3271,2,1,59.99,22.49
3272,2013-02-15 19:32:43.000,3272,1,1,49.99,19.49
3273,2013-02-15 20:21:15.000,3273,1,1,49.99,19.49
3274,2013-02-16 00:50:52.000,3274,1,1,49.99,19.49
3275,2013-02-16 00:56:06.000,3275,1,1,49.99,19.49
3276,2013-02-16 01:23:47.000,3276,2,1,59.99,22.49
3277,2013-02-16 02:32:17.000,3277,1,1,49.99,19.49
3278,2013-02-16 06:23:41.000,3278,1,1,49.99,19.49
3279,2013-02-16 13:09:28.000,3279,1,1,49.99,19.49
3280,2013-02-16 14:22:14.000,3280,1,1,49.99,19.49
3281,2013-02-16 14:24:01.000,3281,2,1,59.99,22.49
3282,2013-02-16 14:25:58.000,3282,1,1,49.99,19.49
3283,2013-02-16 15:35:04.000,3283,2,1,59.99,22.49
3284,2013-02-16 16:06:12.000,3284,2,1,59.99,22.49
3285,2013-02-16 17:05:39.000,3285,1,1,49.99,19.49
3286,2013-02-16 17:08:06.000,3286,1,1,49.99,19.49
3287,2013-02-16 19:03:10.000,3287,1,1,49.99,19.49
3288,2013-02-16 21:44:25.000,3288,1,1,49.99,19.49
3289,2013-02-16 22:23:49.000,3289,1,1,49.99,19.49
3290,2013-02-16 23:30:40.000,3290,1,1,49.99,19.49
3291,2013-02-16 23:31:21.000,3291,1,1,49.99,19.49
3292,2013-02-17 00:35:13.000,3292,1,1,49.99,19.49
3293,2013-02-17 01:13:17.000,3293,1,1,49.99,19.49
3294,2013-02-17 01:34:14.000,3294,1,1,49.99,19.49
3295,2013-02-17 04:36:30.000,3295,1,1,49.99,19.49
3296,2013-02-17 10:43:33.000,3296,1,1,49.99,19.49
3297,2013-02-17 19:58:52.000,3297,1,1,49.99,19.49
3298,2013-02-17 21:02:53.000,3298,1,1,49.99,19.49
3299,2013-02-17 21:03:16.000,3299,2,1,59.99,22.49
3300,2013-02-17 21:31:56.000,3300,1,1,49.99,19.49
3301,2013-02-18 01:36:14.000,3301,1,1,49.99,19.49
3302,2013-02-18 01:48:33.000,3302,1,1,49.99,19.49
3303,2013-02-18 07:22:06.000,3303,1,1,49.99,19.49
3304,2013-02-18 07:59:22.000,3304,1,1,49.99,19.49
3305,2013-02-18 12:24:49.000,3305,1,1,49.99,19.49
3306,2013-02-18 13:09:14.000,3306,1,1,49.99,19.49
3307,2013-02-18 14:45:57.000,3307,2,1,59.99,22.49
3308,2013-02-18 15:04:22.000,3308,1,1,49.99,19.49
3309,2013-02-18 15:41:57.000,3309,2,1,59.99,22.49
3310,2013-02-18 17:01:28.000,3310,1,1,49.99,19.49
3311,2013-02-18 17:47:22.000,3311,1,1,49.99,19.49
3312,2013-02-18 18:17:11.000,3312,1,1,49.99,19.49
3313,2013-02-18 23:16:39.000,3313,1,1,49.99,19.49
3314,2013-02-18 23:35:44.000,3314,1,1,49.99,19.49
3315,2013-02-19 00:15:30.000,3315,1,1,49.99,19.49
3316,2013-02-19 05:46:28.000,3316,1,1,49.99,19.49
3317,2013-02-19 07:32:19.000,3317,1,1,49.99,19.49
3318,2013-02-19 11:13:40.000,3318,1,1,49.99,19.49
3319,2013-02-19 12:53:58.000,3319,1,1,49.99,19.49
3320,2013-02-19 12:54:25.000,3320,1,1,49.99,19.49
3321,2013-02-19 13:22:00.000,3321,1,1,49.99,19.49
3322,2013-02-19 13:44:22.000,3322,1,1,49.99,19.49
3323,2013-02-19 15:20:57.000,3323,2,1,59.99,22.49
3324,2013-02-19 15:29:24.000,3324,1,1,49.99,19.49
3325,2013-02-19 16:10:37.000,3325,2,1,59.99,22.49
3326,2013-02-19 16:27:05.000,3326,1,1,49.99,19.49
3327,2013-02-19 16:38:31.000,3327,1,1,49.99,19.49
3328,2013-02-19 16:56:52.000,3328,1,1,49.99,19.49
3329,2013-02-19 22:05:26.000,3329,1,1,49.99,19.49
3330,2013-02-19 23:26:27.000,3330,1,1,49.99,19.49
3331,2013-02-20 01:43:17.000,3331,1,1,49.99,19.49
3332,2013-02-20 06:25:29.000,3332,1,1,49.99,19.49
3333,2013-02-20 08:07:13.000,3333,1,1,49.99,19.49
3334,2013-02-20 08:29:37.000,3334,1,1,49.99,19.49
